OSEBuildingID,CouncilDistrictCode,Age,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking(%),PropertyGFABuilding(s)(%),LargestPropertyUseTypeGFA,ENERGYSTARScore,EnergyStarNaN,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(%),Electricity(%),NaturalGas(%),TotalGHGEmissions,GHGEmissionsIntensity,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large Office,PrimaryPropertyType_Low-Rise Multifamily,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated Warehouse,PrimaryPropertyType_Residence Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Self-Storage Facility,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Supermarket / Grocery Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility
22818,1,36,1.0,1,24100,0.0,100.0,20100.0,22.0,0,34.29999924,39.79999924,60.09999847,65.90000153,809870.8125,939941.6875,0.0,271509.0,538362.0,30.49,1.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22834,4,12,3.0,2,31343,0.0,100.0,51515.0,5.0,0,74.69999695,83.0,144.8999939,153.6999969,3846501.25,4277566.0,0.0,1639135.0,2207366.0,128.66,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22860,6,20,1.0,3,55912,40.867792244956355,59.132207755043645,24052.0,0.0,1,74.09999847,74.09999847,232.6999969,232.6999969,2450442.75,2450442.75,0.0,2450443.0,0.0,17.08,0.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22863,7,59,1.0,2,20294,0.0,100.0,18000.0,0.0,1,85.5,90.90000153,145.1000061,150.1000061,1735995.75,1845057.875,0.0,536408.0,1199588.0,67.45,3.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22866,7,33,1.0,4,40571,26.740775430726384,73.25922456927361,24008.0,64.0,0,53.59999847,53.59999847,168.3000031,168.3000031,1286817.375,1286817.375,0.0,1286817.0,0.0,8.97,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22867,7,33,1.0,4,41707,37.545256192006136,62.454743807993864,41707.0,78.0,0,42.09999847,42.79999924,132.1999969,134.3999939,1755788.5,1785685.5,0.0,1755788.0,0.0,12.24,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22881,7,56,1.0,2,57644,0.0,100.0,20176.0,0.0,1,39.70000076,41.70000076,102.0999985,103.5,2189735.0,2300589.0,0.0,1591510.0,598225.0,42.87,0.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22883,7,61,1.0,2,39497,0.0,100.0,25547.0,9.0,0,43.0,45.79999924,116.3000031,121.9000015,1700057.375,1809734.75,0.0,1344071.0,355986.0,28.28,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22936,3,84,1.0,1,33087,0.0,100.0,53776.0,0.0,1,66.0,73.40000153,125.4000015,133.1000061,3548858.25,3944599.75,0.0,1443141.0,2105717.0,121.9,3.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22940,5,34,1.0,2,27574,0.0,100.0,27574.0,73.0,0,43.90000153,45.09999847,137.8999939,141.6000061,1211349.25,1243709.625,0.0,1211349.0,0.0,8.44,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22953,5,51,1.0,1,24982,0.0,100.0,24982.0,99.0,0,13.39999962,13.39999962,42.09999847,42.09999847,335245.0,335245.0,0.0,335245.0,0.0,2.34,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22955,5,18,1.0,5,43661,0.0,100.0,43661.0,4.0,0,90.19999695,94.90000153,225.8999939,238.8000031,3936421.5,4141925.0,0.0,2741695.0,1194726.0,82.57,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22962,5,29,1.0,3,76105,35.88069115038434,64.11930884961566,76105.0,91.0,0,32.5,34.09999847,102.0,107.0999985,2472350.25,2596383.25,0.0,2472350.0,0.0,17.24,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23008,5,64,1.0,2,32009,0.0,100.0,17500.0,0.0,1,53.59999847,58.40000153,131.5,136.6000061,1998725.25,2177737.0,0.0,1340993.0,657732.0,44.28,1.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23011,5,50,1.0,1,41615,0.0,100.0,41615.0,69.0,0,45.70000076,48.09999847,143.3999939,151.0,1900006.25,2001296.75,0.0,1900006.0,0.0,13.25,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23017,5,28,1.0,3,28841,0.0,100.0,28841.0,55.0,0,50.59999847,52.90000153,122.4000015,123.5999985,1459199.75,1525049.625,0.0,955324.0,503875.0,33.42,1.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23020,5,39,2.0,2,33344,0.0,100.0,31360.0,0.0,1,3.799999952,4.0,12.0,12.60000038,123767.2031,129466.8984,0.0,123767.0,0.0,0.86,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23022,5,11,2.0,1,30498,0.0,100.0,30498.0,0.0,1,79.90000153,87.0,156.8999939,164.3999939,2436063.0,2652254.5,0.0,1066226.0,1369837.0,80.19,2.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23040,1,92,1.0,2,42975,0.0,100.0,21405.0,92.0,0,44.79999924,52.5,64.0,74.30000305,959352.0,1124454.25,0.0,173165.0,786187.0,42.96,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23049,1,53,1.0,1,23260,0.0,100.0,13075.0,0.0,1,69.30000305,77.5,137.3999939,146.1000061,1612105.75,1803514.875,0.0,719779.0,892327.0,52.41,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23051,1,28,1.0,2,30659,0.0,100.0,27262.0,88.0,0,72.40000153,78.09999847,180.1000061,186.1999969,2619088.5,2828171.5,0.0,1804388.0,814700.0,55.85,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23056,7,96,1.0,2,27144,0.0,100.0,27144.0,0.0,1,37.29999924,41.90000153,74.5,79.40000153,1012024.313,1138349.25,0.0,458796.0,553228.0,32.58,1.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23064,5,46,5.0,1,23166,0.0,100.0,23166.0,0.0,1,150.0,157.5,157.5,165.3999939,3475804.25,3648465.5,0.0,3.0,3475801.0,184.6,7.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23065,5,37,1.0,2,34759,0.0,100.0,44667.0,81.0,0,36.59999847,36.59999847,114.8000031,114.8000031,1633105.375,1633105.375,0.0,1633105.0,0.0,11.39,0.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23071,5,50,8.0,1,415632,0.0,100.0,483520.0,85.0,0,204.6999969,207.5,400.2000122,402.1000061,98960776.0,100328264.0,0.0,42864158.0,56096612.0,3278.11,7.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23076,5,51,1.0,2,44719,0.0,100.0,45909.0,0.0,1,33.70000076,37.20000076,66.09999847,71.0,1614026.25,1781436.375,0.0,704681.0,909345.0,53.21,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23098,2,51,1.0,1,21603,0.0,100.0,21603.0,16.0,0,270.0,274.3999939,660.9000244,658.7999878,5833800.0,5927199.5,0.0,3900058.0,1933742.0,129.89,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23113,3,52,1.0,3,591981,0.0,100.0,520187.0,60.0,0,173.3999939,175.6999969,351.6000061,351.0,102673696.0,103985264.0,0.0,48002292.0,54671394.0,3238.24,5.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23115,1,37,1.0,1,42900,0.0,100.0,43050.0,53.0,0,10.10000038,10.69999981,31.79999924,33.59999847,436252.5,461205.5938,0.0,436253.0,0.0,3.04,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23117,1,11,5.0,1,57952,0.0,100.0,57952.0,0.0,1,53.29999924,57.79999924,109.1999969,113.8000031,3091387.5,3347245.25,0.0,1474450.0,1616937.0,96.15,1.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23120,1,45,1.0,1,26232,0.0,100.0,18262.0,0.0,1,118.0,126.4000015,195.6999969,205.3000031,3094090.0,3315521.5,0.0,902081.0,2192009.0,122.71,4.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23158,3,60,1.0,2,25840,0.0,100.0,25840.0,92.0,0,12.10000038,12.0,38.09999847,37.70000076,313528.0938,310602.3125,0.0,313528.0,0.0,2.19,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23161,2,28,1.0,1,45145,0.0,100.0,43813.0,0.0,1,29.0,32.09999847,54.90000153,57.79999924,1268459.0,1405510.25,0.0,514491.0,753968.0,43.63,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23164,3,15,1.0,5,70332,31.415287493601774,68.58471250639823,44417.0,89.0,0,44.59999847,45.0,134.6000061,135.1000061,1981115.25,2000777.25,0.0,1866104.0,115011.0,19.12,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23204,2,45,1.0,1,50546,0.0,100.0,53234.0,94.0,0,21.70000076,22.89999962,64.59999847,67.5,1155080.5,1220512.25,0.0,1066312.0,88768.0,12.15,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23228,6,22,1.0,1,45522,0.0,100.0,45522.0,22.0,0,269.1000061,275.8999939,604.9000244,608.7999878,12250422.0,12559767.0,0.0,7019711.0,5230709.0,326.74,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23231,5,37,1.0,2,20088,0.0,100.0,16080.0,0.0,1,16.70000076,17.20000076,52.40000153,54.09999847,326778.6875,337536.0938,0.0,326778.0,0.0,2.28,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23265,1,27,5.0,2,138907,0.0,100.0,139557.0,0.0,1,56.20000076,61.29999924,135.8000031,142.6999969,7837692.5,8551562.0,0.0,5130303.0,2707389.0,179.55,1.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23268,1,19,1.0,2,40657,0.0,100.0,40657.0,57.0,0,69.5,69.59999847,214.0,214.0,2826828.0,2828385.0,0.0,2742404.0,84424.0,23.6,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23277,1,116,1.0,1,20200,0.0,100.0,18700.0,0.0,1,13.30000019,14.0,41.0,43.20000076,269016.6875,283275.0,0.0,260808.0,8209.0,2.25,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23297,3,112,1.0,1,44086,0.0,100.0,44091.0,29.0,0,82.80000305,92.0,151.3999939,163.1999969,3652708.75,4056815.5,1920474.25,1218944.0,513291.0,184.0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23299,3,46,1.0,7,54372,38.299124549400425,61.70087545059957,54372.0,94.0,0,25.79999924,27.20000076,81.09999847,85.40000153,1403820.0,1479454.375,0.0,1403820.0,0.0,9.79,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23310,3,65,1.0,1,47699,0.0,100.0,47000.0,0.0,1,309.0,313.7000122,609.7000122,615.4000244,14524386.0,14745217.0,8630381.0,5782654.0,111350.0,712.39,14.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23311,3,71,1.0,0,274568,0.0,100.0,228133.0,52.0,0,111.0,111.1999969,235.5,233.1000061,25311526.0,25358122.0,13296249.0,12015275.0,0.0,1110.07,4.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23313,3,60,1.0,3,21282,0.0,100.0,19658.0,69.0,0,63.40000153,70.19999695,123.9000015,133.3000031,1245923.75,1380656.125,762542.3125,483381.0,0.0,62.23,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23320,2,95,1.0,2,41022,0.0,100.0,41022.0,0.0,1,92.30000305,92.30000305,289.8999939,289.8999939,3787648.25,3787648.25,0.0,3787648.0,0.0,26.41,0.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23397,1,50,1.0,2,28109,0.0,100.0,28109.0,0.0,1,128.5,128.5,382.2999878,382.2999878,3612526.75,3612526.75,0.0,3326281.0,286245.0,38.39,1.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23331,5,31,1.0,3,33580,38.683740321620014,61.31625967837999,20590.0,100.0,0,19.89999962,19.89999962,62.5,62.5,409578.4063,409578.4063,0.0,409579.0,0.0,2.86,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23342,5,39,1.0,1,21936,0.0,100.0,21936.0,100.0,0,5.199999809,5.300000191,12.30000019,12.80000019,113130.0,116642.5,0.0,71827.0,41303.0,2.69,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23343,5,47,1.0,1,30160,0.0,100.0,30139.0,0.0,1,34.70000076,39.29999924,53.40000153,58.20000076,1045838.5,1184385.875,0.0,244597.0,801241.0,44.26,1.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23368,7,107,1.0,11,111137,0.0,100.0,42939.0,0.0,1,96.40000153,100.4000015,198.3000031,201.1999969,9546165.0,9946297.0,0.0,4602455.0,4943709.0,294.65,2.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23396,1,19,1.0,1,40189,0.0,100.0,28347.0,0.0,1,40.29999924,42.59999847,93.69999695,96.09999847,1509292.0,1594851.25,0.0,921235.0,588057.0,37.65,0.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23400,1,28,1.0,2,66484,0.0,100.0,49334.0,69.0,0,39.90000153,40.59999847,125.3000031,127.5,3046543.0,3098383.5,0.0,3046543.0,0.0,21.24,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23404,3,57,1.0,3,25151,0.0,100.0,24155.0,85.0,0,56.20000076,61.29999924,116.3000031,122.5,1356874.75,1481688.75,748984.6875,607890.0,0.0,62.05,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23408,3,88,1.0,6,35770,0.0,100.0,35770.0,56.0,0,73.80000305,79.30000305,112.9000015,118.5999985,2640980.25,2835357.0,0.0,605147.0,2035833.0,112.34,3.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23410,3,88,1.0,9,48006,0.0,100.0,48006.0,85.0,0,67.5,66.30000305,137.6000061,133.8999939,3239754.0,3182794.5,0.0,1533438.0,1706316.0,101.31,2.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23416,2,56,1.0,2,29631,0.0,100.0,16000.0,0.0,1,151.3000031,156.6999969,327.1000061,332.7999878,5144392.0,5327051.5,0.0,2737254.0,2407137.0,146.93,4.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23418,2,27,1.0,2,23472,0.0,100.0,20695.0,0.0,1,71.59999847,70.0,154.6999969,149.8000031,1625308.625,1589717.125,0.0,864104.0,761205.0,46.45,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23419,2,43,1.0,2,21315,0.0,100.0,20424.0,34.0,0,136.8999939,154.8000031,227.6999969,247.3000031,2796425.0,3161573.5,0.0,820533.0,1975892.0,110.66,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23459,7,32,1.0,4,57110,27.686919978987916,72.31308002101208,36867.0,69.0,0,59.40000153,61.70000076,175.5,180.0,2190460.0,2275712.0,0.0,1994494.0,195966.0,24.31,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23846,7,37,1.0,3,34030,0.0,100.0,34030.0,50.0,0,51.40000153,53.40000153,147.8999939,151.1000061,1748629.875,1815642.75,0.0,1530330.0,218300.0,22.26,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23503,1,114,1.0,2,20398,0.0,100.0,19232.0,0.0,1,456.6000061,468.7000122,835.7999878,848.0,9313513.0,9560583.0,0.0,3478554.0,5834959.0,334.15,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23504,2,64,1.0,1,41308,0.0,100.0,41308.0,7.0,0,39.79999924,43.40000153,95.09999847,98.90000153,1642471.5,1792023.375,0.0,1054767.0,587704.0,38.57,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23562,7,103,1.0,3,43878,0.0,100.0,12000.0,0.0,1,23.39999962,23.39999962,73.5,73.5,769771.3125,769771.3125,0.0,769771.0,0.0,5.37,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23566,7,104,1.0,3,34976,0.0,100.0,34976.0,0.0,1,25.0,27.0,66.0,68.09999847,873711.125,943354.6875,0.0,665472.0,208239.0,15.7,0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23618,7,59,1.0,1,38255,0.0,100.0,38255.0,12.0,0,25.79999924,30.70000076,49.0,54.90000153,985401.8125,1173175.75,0.0,401825.0,583577.0,33.8,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23622,7,61,23.0,1,260241,0.0,100.0,260241.0,0.0,1,130.6999969,138.5,353.2000122,374.5,34012980.0,36034584.0,0.0,26894616.0,7118362.0,565.55,2.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23653,6,27,1.0,3,48924,0.0,100.0,31325.0,71.0,0,72.90000153,76.59999847,166.1000061,166.6999969,2282551.25,2398376.5,0.0,1343373.0,939178.0,59.24,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23671,4,57,1.0,4,50333,35.833349889734365,64.16665011026564,50333.0,88.0,0,31.79999924,35.0,99.90000153,109.9000015,1602084.375,1761932.5,0.0,1602084.0,0.0,11.17,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23672,4,30,1.0,4,57432,38.14249895528625,61.85750104471375,34160.0,0.0,1,73.80000305,77.19999695,231.6999969,242.5,2520483.25,2638076.5,0.0,2520483.0,0.0,17.57,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23673,4,47,1.0,3,25912,30.703920963260266,69.29607903673973,17332.0,0.0,1,38.5,40.79999924,120.8000031,128.1000061,666740.3125,706926.0,0.0,666740.0,0.0,4.65,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23674,4,16,1.0,3,57132,38.34628579430092,61.65371420569908,33705.0,73.0,0,59.20000076,59.20000076,185.8999939,185.8999939,1994967.75,1994967.75,0.0,1994967.0,0.0,13.91,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23689,1,59,1.0,2,24224,0.0,100.0,24224.0,52.0,0,40.0,43.20000076,88.09999847,91.5,968026.3125,1045964.625,0.0,534935.0,433091.0,26.73,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23691,1,53,1.0,1,23706,0.0,100.0,23706.0,78.0,0,16.89999962,19.29999924,33.29999924,35.79999924,400770.9063,456483.0938,0.0,176869.0,223902.0,13.12,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23701,2,53,1.0,1,31900,0.0,100.0,28000.0,0.0,1,61.40000153,61.40000153,192.8000031,192.8000031,1964681.25,1964681.25,0.0,1964681.0,0.0,13.7,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23711,1,99,1.0,1,49066,0.0,100.0,49000.0,0.0,1,78.30000305,91.90000153,105.0999985,119.5,3835202.0,4504593.5,0.0,538005.0,3297197.0,178.86,3.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23712,1,64,1.0,3,30740,0.0,100.0,28293.0,0.0,1,42.20000076,46.29999924,76.40000153,81.0,1686262.25,1849185.25,0.0,612433.0,1073829.0,61.3,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23716,2,57,1.0,1,67450,0.0,100.0,42760.0,97.0,0,66.5,66.5,170.6000061,170.6000061,2842819.5,2842819.5,0.0,2061754.0,781065.0,55.86,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23722,6,58,1.0,1,39971,0.0,100.0,40867.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945537.0,50.22,1.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23730,7,68,1.0,1,46970,0.0,100.0,46970.0,0.0,1,18.79999924,18.79999924,59.0,59.0,882896.5,882896.5,0.0,882896.0,0.0,6.16,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23736,7,85,1.0,1,47554,0.0,100.0,18133.0,0.0,1,33.29999924,34.79999924,91.69999695,93.0,1035554.688,1083153.75,0.0,844482.0,191073.0,16.04,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23742,7,37,1.0,2,43016,12.553468476845826,87.44653152315418,43016.0,100.0,0,28.70000076,33.90000153,35.40000153,40.79999924,1234095.5,1458046.0,0.0,107823.0,1126273.0,60.57,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23743,7,85,1.0,1,24196,0.0,100.0,8711.0,0.0,1,43.59999847,47.40000153,109.0,114.5,1055033.0,1146510.375,0.0,731279.0,323754.0,22.29,0.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23744,7,76,1.0,2,20671,0.0,100.0,20671.0,98.0,0,30.89999962,36.09999847,52.5,58.0,638507.125,746543.625,0.0,198321.0,440186.0,24.76,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23757,2,89,1.0,1,21600,0.0,100.0,21600.0,57.0,0,23.10000038,25.79999924,49.90000153,53.20000076,499828.5938,557887.875,0.0,264154.0,235675.0,14.36,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23762,1,39,1.0,1,35844,0.0,100.0,35844.0,14.0,0,24.20000076,24.20000076,75.90000153,75.90000153,866126.375,866126.375,0.0,866126.0,0.0,6.04,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23768,4,100,1.0,3,31774,0.0,100.0,19896.0,85.0,0,48.40000153,49.40000153,142.1000061,143.8999939,1639136.25,1672465.625,0.0,1477827.0,161309.0,18.87,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23834,2,63,1.0,1,26094,0.0,100.0,26094.0,19.0,0,27.20000076,30.20000076,85.40000153,94.90000153,709990.8125,788592.5,0.0,709991.0,0.0,4.95,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23835,2,33,1.0,2,23687,0.0,100.0,23687.0,68.0,0,45.79999924,49.59999847,143.8000031,155.8999939,1084553.75,1175914.875,0.0,1084554.0,0.0,7.56,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23836,2,33,1.0,2,24221,0.0,100.0,24221.0,20.0,0,59.29999924,62.20000076,186.1000061,195.3000031,1435562.75,1506510.25,0.0,1435563.0,0.0,10.01,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23857,7,116,1.0,2,71919,19.581751692876708,80.41824830712329,34550.0,37.0,0,93.40000153,93.40000153,293.2000122,293.2000122,5381105.0,5381105.0,0.0,5381104.0,0.0,37.51,0.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23858,7,116,1.0,2,32027,0.0,100.0,17526.0,54.0,0,124.9000015,124.9000015,249.8999939,249.8999939,3999505.25,3999505.25,0.0,1820615.0,2178890.0,128.41,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23861,7,110,1.0,3,32160,0.0,100.0,35693.0,0.0,1,56.20000076,56.20000076,176.5,176.5,2805826.0,2805826.0,0.0,2805826.0,0.0,19.56,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23863,2,24,1.0,3,47836,15.829082699222344,84.17091730077766,43336.0,0.0,1,81.69999695,84.19999695,167.8000031,171.3999939,3540225.75,3647847.25,0.0,1699980.0,1840246.0,109.59,2.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23867,2,102,1.0,3,34425,0.0,100.0,34425.0,84.0,0,40.40000153,42.90000153,94.19999695,96.80000305,2018385.75,2143122.25,0.0,1238171.0,780215.0,50.07,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23877,2,45,1.0,2,52609,0.0,100.0,52609.0,67.0,0,34.29999924,38.0,78.30000305,83.40000153,1801941.75,2001525.875,0.0,1066165.0,735777.0,46.51,0.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23888,1,32,1.0,3,40304,29.773719730051607,70.22628026994839,20106.0,5.0,0,97.59999847,97.59999847,306.2999878,306.2999878,1961581.5,1961581.5,0.0,1961581.0,0.0,13.67,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
